rating,date,coment_title,coment_description
5,24 abril 2013,genial para fotos,increíble cómo estas personas han vivido durante siglos. Una visita obligada para cualquiera que visite Titicaca. Los contrastes son increíbles y un cielo azul profundo!
5,24 abril 2013,"subir un poco, pero merece la pena.","Un día en el lago estaba cubierto con una visita aquí, subir a la plaza de la ciudad con almuerzo en el camino, el maravilloso paseo hasta el otro lado de la isla prácticamente bahía mediterránea donde el barco nos recogió otra vez, es una isla beaufiful y la gente es encantadora."
5,18 abril 2013,hermosa isla,"visitamos esta isla como alternativa a la Isla del Sol, que no se podía ver porque de huelguistas bolivianos y no estaban decepcionados por el cambio a nuestra itinary. La isla es preciosa, con un paisaje fantástico. El paseo fue agotadora en altitud pero acompañados de un excelente guía que señaló la fauna los músculos cansados estaban pronto olvidado. La gente era tímido pero agradable y los recuerdos se venden no es caro."
3,16 abril 2013,buen lugar,"Fui en Abril a Isla Taquile, estaba muy bien el viaje pero niñas estaban siempre empujando a comprar cosas ... siempre fueron alrededor y me dan un poco molestos por un tiempo. Sin embargo, el lugar es mágico y la vista desde la plaza central es increíble. La manera en que vivimos es diferente. tienes que preguntar cómo reconocer es un hombre/mujer está casado o individual ... es muy divertido."
5,15 abril 2013,mejor un viaje de un día en Puno (OMI),"Este lugar es increíble. Los paisajes que te dan en la cima de la isla son impresionantes y el restaurante de la azotea ofrece la mejor vista y buenas 15 soles menú. Hice un viaje de un día y que merece la pena. Te sugiero que comprar los billetes en el puerto, de lo contrario el hotel cargará un suplemento. Lo único malo era que la guía sólo español spoked."
3,15 abril 2013,islas Uros y Taquile,"Es un buen lugar para visitar fresco para una nueva experiencia de Perú. es diferente, pero no es un lugar de visita obligada en Perú. Si tienes unos días más y me pregunto qué hacer, entonces es bueno. Es un poco difícil físicamente y un poco sobrevalorado en mi opinión.Fuimos con viajes y siempre en una excursión de un día por tanto Uros y Taquile. La agencia de viajes es fiable y bueno. El viaje fue para comenzar a las 6:30 desde el hotel. Pero era tarde y finalmente llegamos a la recogida en barco alrededor de las 7:30. Todo fue un poco lento, a veces por una buena razón. :)Uros es agradable - merece la pena una hora o así que pasamos allí. La experiencia es muy interesante para aprender cómo flotan las islas. Uros no está físicamente desafiante y si te puedes sentar en un barco durante una hora, se puede caminar en un barco atracado, entonces puede visitar Uros.Taquile por otra parte es bueno para leer acerca de su cultura. Pero no creo que ver mucho cuando vas allí. Creo que he leído y oído hablar de ellos más que vi allí. La comida está bien, el cangrejo azul relleno sopa y el tomate cebolla ensalada es bueno. El pescado o el omelet no está mal. Es un camino bastante torturando hasta la isla y no hay nada demasiado que hacer si no subir y es muy lento 4 h en barco desde Puno y 3 h de Puno. se tarda cerca de 45 minutos a 1 horas de alta altitud - bastante agotador. En mi opinión, no vale la pena el esfuerzo. Creo que la gente sólo seres extraordinarios que viven allí y tienen un estilo de vida como eso. lo agradezco y felicitaciones a ellos. Pero no hay nada que ver como un turista. Pero, si no tienen nada mejor que hacer y no esperes mucho de su día y necesidad de ejercitarse, adelante. La excursión libros y sitios web sobre el precio."
2,15 abril 2013,Una excursión de un día,"Yo realmente no disfrutar de este viaje. Fue un viaje de un día. Primero visitamos Uros isla que disfruté.Pero la Isla Taquile visita fue muy aburrido y tedioso en mi opinión.Comience por escalar estas escaleras empinadas y peligrosas durante una hora. Una vez en la cima de la montaña, tienes costaba reservar 15 minutos para explorar la isla. lo interesante. Luego, tienes que prisa en el restaurante para el almuerzo. Pero tengo que admitir que la comida era fresco y tan increíble. Y, entonces, te vas, bajando las escaleras infernal nuevamente.Mi amigo visitado la isla y nos enamoramos bajando las escaleras. Ella tenía para coger el vuelo el mismo día a Canadá para una operación de emergencia y en la actualidad todavía tiene problemas con el tobillo.Así que asegúrate de que tienes buenas botas de senderismo y un bastón si tienes miedo a las alturas.Las excursiones de un día a las islas son no merece la pena. Pasamos unos 70% de nuestro tiempo en el barco!Quizás la estancia de una noche en las islas sería una mejor viaje. he oído cosas acerca de quienes pero nunca he hecho yo."
4,12 abril 2013,fantástico almuerzo en la isla - pero terrible agente para evitar,"es un fabuloso debe ver cosas que hacer en Puno - Lago Titicaca.Esta isla tiene un montón de escaleras y caminar.es bastante turístico.Todo el mundo está vestida para visualizar las tradiciones.aprendimos mucho y vimos un montón y terminado con un almuerzo maravilloso sobre el lago que era caro pero agradable.toda la isla es un poco caro, pero me alegro de que fuimos.Por desgracia nos hubieran estafado por un agente de viajes en Arequipa llamado Escandinavia viajes y aventuras viajes agencias de Turismo y que está en la plaza. prometió un viaje completo. Luego, cuando fuimos a pagar tomó todo el día fuera y sólo $20. Luego, cuando llegamos a Puno mintieron y nos dijeron que el conjunto de Bolivia estaba cerrado debido a disturbios politcal. intentaron hacer total y darnos media un tour. Luego nos dijeron que nos darán una excursión local en su lugar. Las mentiras simplemente fluyó. Tuvimos que esperar 4 horas en recepción y nunca me llamó. Él nunca volvió correos electrónicos. Luego descubrimos que el coste Real de la excursión, autobús y hotel y me pareció incluso cuando ya habíamos negociado una tarifa de media que él había hecho un 100% de beneficio sobre mí. Estoy muy enfadado y se niegan a ponerse en contacto conmigo.Sin embargo, la isla es una experiencia fabulosa y nuestro guía era genial e informativo. Teníamos un grupo encantador. Los barcos ir super lento así que llévate un libro o juegos para los niños, crema solar, un montón de aperitivos y agua y una chaqueta."
5,8 abril 2013,un largo paseo a la cima.,"una gran isla, pero un paseo agotador.La comida proporcionado por una familia local era excelente. Avery una experiencia interesante."
3,4 abril 2013,islas de los Uros y Taquile,"largo viaje en barco (3 h) para llegar a Taquile, bonita isla, pero si has estado un poco, hay más lugares hermosos en el mundo. titicacca lago más turística de lo esperado de alguna manera. Una excelente agencia de viajes Edgaradventures, eficiente, al punto y muy orientada al cliente señora de la agencia. islas flotantes de los Uros, único, pero nos sentimos muy comercializadas."
4,4 abril 2013,interesante,Una hermosa isla con gente amable. Era interesante para aprender cómo vivían y la importancia de sus ropas. La caminata hacia la cima era una buena subida y no para los pusilánimes. La altitud no causa un problema para algunos aquí también. La comida era deliciosa y la vista del lago desde la cima valió la pena subir las escaleras. Una estupenda manera de pasar un día.
4,2 abril 2013,tricotar hombres,"Viniendo de un knitter, viendo los hombres de tricotar era increíble! Todos los patrones están hechas a mano y por la memoria - patrones muy complejas. Un caballero era incluso dispuestos a tomar su sombrero para darle a mí. También venden sus productos a precios muy económicos. vale la pena comprar."
5,1 abril 2013,Gente amable,"Pasamos un corto tiempo en esta isla, tenía un paseo durante todo el año, y terminamos almuerzo hecho por los habitantes de la zona. La comida era excelente, después del almuerzo ponen música y las mujeres bailaron, fue un viaje excelente."
5,1 abril 2013,visión fascinante en el pasado,"Visitamos en el camino a Casa Andina en la Isla Suasi. personas Tribales - los hombres y las mujeres está pendiente serpentean ... tricotar muy interesante y bastante extraño ver grandes hombres Big burly!. Prepárate para comprar algo. casi te sientes que tienes que pero el tejido, etc. es de buena calidad."
4,31 marzo 2013,un mundo diferente.,"una hermosa isla, parece una isla griega. gente agradable, te hacen sentir como en casa, una forma diferente de vivir en una isla diferente. prepárate para una empinada subida, hay muchos escalones y rampas para el pueblo en la isla"
5,29 marzo 2013,absolutamente increíble,"Un día absolutamente delicioso. La comida con vistas a la bahía, gente acogedora, buenas artesanías a un precio razonable (tienda alrededor como los precios varían) y unas vistas increíbles.Hicimos una excursión privada de 20 dólares por persona más y tuvimos la oportunidad de adaptar la excursión un poco y tomar nuestro tiempo. Bien vale la pena. Muy recomendable"
4,26 marzo 2013,isla remota y encantadora,"La isla Taquile es una experiencia interesante. Viniendo desde la comercialisation de las islas flotantes es más auténtico. hermosa isla trek y el paisaje precioso. Los habitantes encantadores en su ropa tradicionales. willdlife en la forma de pájaros y mariposas con pájaros el único sonido. Buena/tienda de mercado venden tejidos fabricados localmente y knits ... algunos para los turistas, pero algunas tienen estilo natural.tomar un barco rápido ya que es un viaje bastante largo! Disfrute!"
5,21 marzo 2013,Hermoso trekking,"Después de pasar la noche en la isla Amantani, llegué a Taquile para dar un paseo cruzando la isla.El paseo vale la pena el paseo, es un hermoso paisaje, añadiendo a la isla la vista del lago Titicaca.Si estás en un grupo con un guía, y también se puede comer en otro sitio aparte del ""lugar turístico para comer"", tendrá la misma calidad por la mitad de precio."
4,19 marzo 2013,tradiciones sobrevivientes,"fascinante de ver un funcionamiento de la sociedad en un ambiente aislado, manteniendo las tradiciones de los siglos pasados y muy poca influencia del mundo en general. En esta altitud la caminata hasta la cima era moderadamente desafiante. Comimos en un restaurante en el pueblo y la trucha era genial. Un viaje de visita obligada."
5,15 marzo 2013,día perfecto,"Pasamos unas cuantas horas en la isla, tenía un gran almuerzo de truchas y comprar algunos artículos mallas de la co-op. de personas donde encantador y me alegro de haberlo hecho fuimos allí!"
4,21 febrero 2013,Taquile - fantásticas vistas,La isla le da la oportunidad de ver cómo viven los vecinos.Mientras que la plaza principal está dedicada al turismo ( pero en una escala lowkey) el resto de la isla sólo va a estar de día a día. No esperes historia o ruinas pero hay algunas magnificas vistas. Si alguien explica el significado del color de la ropa los habitantes desgaste que hará que su visita más interesante.
4,20 febrero 2013,La cordillera de los Andes maravillosa,"La cordillera de los Andes seguía mejorando. Isla Taquile fue de lo más destacado de nuestro viaje. Hicimos una excursión de un día completo por el lago, que incluía Isla Taquile. Fue un largo viaje en barco pero bien vale la pena el viaje, parando en Uros en el camino. Nuestro viaje de 3 semanas por Perú fue organizado por descubrir América Latina, nuestro viaje fue muy bien organizadas con guías geniales en cada ubicación. Estuvimos en algunos hoteles cómodos, la Casa Andina Private en el Lago Titicaca era más que cómoda. Teníamos una habitación con vistas al lago."
4,17 febrero 2013,Nos sentimos como los Alpes cerca al mar,"La isla estaba muy limpia y tiene sensación como a los Alpes. Nuestra excursión nos ofreció a comer en una casa de familia local/restaurante y que era muy buena idea. Para hacerlo, la gente puede obtener más ingresos y los turistas pueden sentir como invitados a la casa de Villager.La única decepción fue la venta de textiles en la aldea era muy insignificante. He leído en una guía nos explicó el textil de la isla es exquisito. Pero parece que aquellos que se venden en tiendas en otras ciudades y no disponibles en Isla Taquille."
4,15 febrero 2013,Una larga caminata cruzando el lago luego subiendo una cuesta muy empinada ...,"... eventualmente llegas a conocer a los isleños Taquile! El lago viaje era larga - varias horas en cada sentido, pero nos alegramos de haberlo hecho. Paramos en las islas de juncos primero Uros - Taquile muy diferente de lo que es una ""isla rocosa apropiada. El paseo desde el barco es muy caro (estás en altitud también) y en el sol caliente fue duro trabajo. Las personas son shyer de Uros pero agradable. Los trajes son maravillosos tanto para turistas o no! El camino de regreso es una larga pendiente hacia abajo al otro lado de la isla, hay bastante camino y empinadas nuevamente al final - llevar mucha agua."
4,13 febrero 2013,Preciosas vistas a Isla Taquile,"muy largo paseo en barco (2,5 horas en cada sentido). specatular vistas de la isla. Si no te gusta subir colinas en una elevación alta, no hacer esta excursión. 1,8 km de caminata volver al barco. Nos encantó la caminata. El almuerzo se sirve truchas. cultura interesante."
5,5 febrero 2013,Isla Taquile es como el paraíso,"Qué isla Taquile es especial. Caminamos hasta la plaza del pequeño puerto. sencillez y no demasiado turística, era como una isla griega sin todos los extranjeros. Un montón de manualidades disponibles allí, tuvimos una comida encantadora de trucha (truchas) y una Cusqueña fría."
4,2 febrero 2013,goregous,"Guau, no sabía qué esperar de Taquile, pero me quedé alucinado. Los cielos azules, precioso lago Titikaka agua y exuberante vegetación (yo fui en la temporada de lluvias) hizo un gran viaje. Tomé un ferry S25 que hicimos una parada opcional en Uros (no tienes que bajar, me costó unos S8 extra). Pero es una buena 2 hora en ferry desde allí a Taquile. También es una subida escarpada que en 12.000 + pies puede ser difícil si no aclimated. Hay un pequeño espectáculo de danza en la plaza principal y luego tomar el almuerzo, tenía sopa y cangrejo azul relleno yumma trucha (truchas) + té para facturación S15 (unos 6 dólares). El ferry dejaba en 8 7-10 de Puno y volvimos a 5:15, así que es un día completo y no importa lo que recibes librando!"
3,1 febrero 2013,Buenas vistas sobre el Lago Titicaca pero empinada hasta el pueblo,"Paré aquí para el almuerzo después de visitar las islas de los Uros. La altitud hizo que la subida hasta el pueblo mucho más duro, pero las vistas que tienes desde el pueblo le da una comprensión de cómo el lago es enorme.Tuvimos una charla interesante sobre la comunidad de tejido de la isla y luego ir a ver algunas de sus artesanías."
4,29 enero 2013,se combinan con islas de los Uros por un día completo de excursión,"La mayoría de la gente pasa en favor de Taquile Uros. Creo que sin duda vale la pena una visita. La mayoría de las empresas de turismo ofrecen una excursión de un día que cubre islas de los Uros y Taquile isla. Usted comenzará en Uros y Taquile salen a las 9.30 am. El viaje en barco está a unas dos horas. Podrá pasar un par de horas en Taquile caminatas y tener el almuerzo (unos 20 soles y normalmente no incluido en el precio de la excursión) antes de regresar a Puno. Taquile hace para una agradable caminata en el campo. plaza de la ciudad está a 4.000 msnm, así que traiga ropa de abrigo y prepárate para que haya cierta dificultad respiratoria mientras caminatas."
4,23 enero 2013,Vistas espectaculares del Lago Titicacaca,"visita muy interesante. mejor hecho que las visitas a las islas flotantes. Tuvimos un excelente almuerzo en uno de los restaurantes locales indígenas. Asegúrese y optar por el ""largo camino"" el paseo vale la pena. La única pega es el trayecto interminable en lancha para llegar a la isla ... hace que el barco lento a China parecen un Wahoo Racer e ¡iluminamos."
5,16 enero 2013,Esta isla fue una de mis experiencias favoritas en Perú!,"Esta isla es precioso y no hay palabras verdaderamente explicar lo maravilloso que es.Hay algunas cosas malas paso obligado a venir aquí, como es obvio desde otras críticas. Primero, está a tres horas en barco, una manera. Si elige un barco típico, que puede no ser una gran 3 horas de viaje. El barco que elegimos es barato. tenía un baño, pero fue sólo un cubo de orinar. Mi esposa ha desarrollado una la excreción urinaria infección del tracto en este día. Creo que las higiénicos fantásticas condiciones nos ayudó. Mi consejo: elegir un bonito barco, con un verdadero baño, TV y un bar. son mucho más caro, pero vale la pena.Otro aspecto negativo: la escalada es difícil. A menos que tengas acclamated a la altitud, la subida desde la parte inferior de la isla a la cima es bastante intenso. siempre se puede tomar pequeños descansos en el camino, lo que hace que sea más fácil. Sin embargo, en el camino, hay grandes piedras que forman pasos elevados. Al final de la caminata hacia abajo, mis rodillas estaban muy débil y las piernas temblaban (a veces incontrolable.) Estoy un poco de un debilucho fuera de la forma, pero sólo es algo a tener en cuenta.Las cosas buenas eran increíbles, aunque. La gente es súper amable y quieren hablar con usted. quieren saber donde estás y hablar con usted. que quieren que comprar sus prendas de vestir, tapicería, etc. también. Los niños son maravillosos! La comida era estupenda y vale la pena el dinero. Me encanta truchas y tienen algunos de los mejores que he comido!Creo que si tienes tiempo, deberías sin duda ir a Isla Taquile ... pero la buena barco!"
3,16 enero 2013,"Nos preferido Amantani, me sentí demasiado turístico y evitar a menos que esté mal, con 1 horas subir y bajar escaleras empinadas","Después de nuestro Homestay en Amantani nos decepcionó con Taquile. parece turismo (merodeando con trajes tradicionales que venden a los turistas) es ahora la principal ocupación de los 2500 habitantes como muchas de las terrazas que podría ser cultivadas son ahora sin cultivos.1 horas a pie desde el muelle con los primeros 15 minutos bastante empinadas. luego colgado en la plaza principal para una hora (oportunidad para comprar agua y aperitivos cara) antes de un almuerzo temprano en el selecto restaurante. Aparentemente los 38 restaurantes tienen un sistema de rotación y los otros cerca, así que no tienes elección. Por suerte, la comida estaba bien, pero demasiado caro en 20 soles por cabeza.El paseo a un puerto diferente por 500 escalones empinados, ver las rodillas y los muchos vendedores de mercancías tradicionales.Un aspecto positivo fue nuestro guía Richardson que era eficiente y tenía un gran sentido del humor. Elegimos sus cerebros y encontramos mucho.merece la pena el barco de 2-3 horas en cada sentido? Intenta ir a Amantani y subir la colina para las vistas preciosas."
2,14 enero 2013,"agradable, pero está a 6 horas de ida y vuelta.","Hicimos esto como parte de un tour de un día incluye las islas os recomendamos. Llegamos el día de mercado de Puno así que quizás muchas personas estaban ausentes.no es tan interesante como las islas flotantes. La gente vive en edificios de cemento y hay paso agrícola de la isla. La gente era sombreros de colores diferentes dependiendo de la situación social y civil. Pero no vimos mucho de esto y nuestro guía parecía estar haciendo una presentación de ventas cuando explicando la ""buena"" de los sombreros.Llegamos después de tres horas, aburrido (nada que ver como el lago es tan vastos) paseo en barco. era lo suficientemente cómoda aunque. Luego tuvimos una caminata de 30 minutos por las escaleras de la plaza principal, que ofrece unas vistas agradables pero los edificios no son especialmente fotogénico. La plaza principal es bastante mal conservado. Hay varios restaurantes, una tienda de nivel que venden dos Prendas de utensilios y una exposición fotográfica.El almuerzo fue en un restaurante al aire libre con buenas vistas. La comida estaba bien, 20 soles para sopa, truchas y Cocoa tea. Las verduras y arroz frío. La opción de verduras era una tortilla o verduras sólo frío y patatas fritas.El paseo al barco era una pendiente más largo y que tenía muy buenas vistas.Hay aseos básicos por 1 soles."
4,13 enero 2013,visita aquí si tienes tiempo había suficientes cosas,Tuve un buen rato aquí. gente de Taquile lleve ropa únicas. era diferente de la gente de Uros.
4,12 enero 2013,muy único,"Es un largo subir hasta el pueblo de los muelles de barcos pero vale la pena por la vista y hospitalidad. Los hombres y las mujeres está pendiente tejen y su artesanía cuenta una historia. Yo no recomendaría este viaje si tienes dificultades para caminar, subir escaleras, o la respiración!"
4,10 enero 2013,Vale la pena si caminas toda la isla por unas cuantas horas!,"Nos alojamos una noche en Amantani y llegó tarde en la mañana a Taquile, caminamos desde uno de los extremos de la isla al otro y tenía el almuerzo local con todo organizado por todas maneras tours. Me pareció que era muy agradable y vale la pena. Pero puedo entender que si navegar 3 horas a la isla y luego caminar por sólo una hora y volver a casa, es aburrido.IMPORTANTE: asegúrate de que tu barco llega al fácil subir de la isla. Las escaleras en los muelles principales son demasiado elevados para subir a algunas personas!!! organizar (antes de salir) para el barco que te lleva al otro Pier, donde se tarda aproximadamente una hora a pie de la plaza principal ... es más fácil subir y tan agradable!"
2,2 enero 2013,básico ...,"Esto es que no merece la pena. Es lejos, tienes prisa en la isla. se pueden visitar las islas flotantes y será suficiente."
2,30 diciembre 2012,Un hermoso paisaje pero trampa para turistas,"El paisaje es impresionante pero después de caminar alrededor de la isla durante unos 15 minutos llegará a la plaza principal donde su ""guía"" te deja durante media hora por lo que comprar la mercancía a los lugareños. Se tarda aproximadamente 2,5 minutos averiguar venden lo mismo ya has visto todo el Perú por la mitad de precio y luego esperar su guía estuvo te lleva a comer. aquí ellos te venden un pequeño almuerzo por 20 soles, unos 5 veces el precio que debería pagar. bebidas no incluidas obviamente"
3,22 diciembre 2012,No es tan diferente a la península,"No me pareció tan interesante como Taquile Uros, ya que era muy similar a muchas otras pequeñas ciudades que había visto en Perú. Tenía unas vistas preciosas y bonitas arcadas, pero después de la diferencia de Uros, no me pareció interesante, especialmente después de la 2+ horas en barco. También más tours le llevará un lugar para comer, donde tendrá una opción entre truchas y tortilla ... no una gran selección."
5,21 diciembre 2012,Taquile se combinan con una estancia de una noche en Amantani,"Si te quedas una noche en Amantani el largo paseo en barco será una mejor inversión de tiempo. Ni Taquile, Uros ( en el camino) ni Amantani debería perderse. Es imprescindible visitar en Perú como Machu Pichu.Puedes leer las críticas sobre Uros por separado. En Amantani nos asignaron una anfitriona encantadora familia tan pronto como nos bajamos del barco. El anfitrión madre insistió en ayudarnos a llevar nuestro equipaje. La habitación era sencilla pero limpia. Había una abuela, hermana opciÃ³n 6 año y la hija de madre vivía en la casa. Nunca vimos los hombres. Caminamos por la montaña con las demás personas de la tour - todo el mundo estaba muy contento con sus familias anfitrionas, y luego tuvimos t de cena la casa. Había un baile con música en vivo en el peruano Village Square después de cenar pero estábamos demasiado cansados para asistir. Al día siguiente nos navigar a Taquile. Un loooong pero muy pintoresco paseo - I am a 65 años sobrepeso sofá patatas que podría revelar- llevó a la plaza del pueblo donde había niños jugando al fútbol y hombres sentados alrededor tricotar. Sus co-op tienda está en la Plaza y tiene preciosas, artesanas cosas, a un precio razonable (guantes de alpaca para 25 Sole).Deseo añadir que nos trajo regalos para la familia de Amantani. Son tan pobres. Nos llevamos algunas provisiones, linternas y lápices de baterías para los niños. Fueron muy agradecidos. Los niños en la plaza en Taquile estaban jugando con una pelota de fútbol desalentados y no podía comprar ellos una nueva en la isla. Si vas, te traen uno? se puede conseguir por unos 15 Sole en el puerto de Puno antes de salir! Gracias!"
5,19 diciembre 2012,Cerca el cielo,"tres horas en barco puede llegar a esta isla que ofrece scenaries increíbles y una tradición única donde los hombres son los especialistas tejedores. Nos alojamos en las casas de la gente y fue una de las experiencias de vida. Nuestro guía nos llevó a una buena ubicación para disfrutar de las puestas de sol y podíamos ver no sólo este maravilloso paisaje, pero los diferentes colores formada entre las montañas y el cielo. La comida era simple, pero está bien para una noche."
5,14 diciembre 2012,Hermoso y vale la pena la caminata,"Pasamos unas cuantas horas en Isla Taquile semana pasada y fue uno de los mejores momentos de mi viaje. Es un largo viaje (2,5 horas) hasta la isla y tardamos unos 30 minutos de caminata hasta la cima. La vista desde la plaza principal es increíble. realmente No hay palabras para describir lo bonita que es. Almorzamos en el restaurante Inca, un almuerzo típico de truchas, arroz, verduras y patatas y pasé un tiempo recorriendo las tiendas cerca. La caminata hacia el otro lado de la isla es tan precioso. Recomiendo encarecidamente."
4,12 diciembre 2012,"Interesante y valioso, pero largo paseo en barco","fue muy interesante excursión Taquile, que está más lejos. La caminata hasta la cima en un día soleado (o al menos seca) es precioso, y te sientes que has retrocedido en el tiempo 100 años a una comunidad agrícola.El viaje en barco que tarda 2 horas en cada sentido, así que puede ser un poco de un largo día. Hay la opción de alojarse con una familia de la isla, que si te apetece una aventura podría ser una buena manera de ver. Las playas son se suponía que iba a ser tranquila y hermosa."
4,10 diciembre 2012,Isla de larga historia,"Es una distancia considerable para llegar a la isla, pero sin duda vale la pena visitar, especialmente si es un buen día para disfrutar del viaje en barco. subir a la plaza principal (casi 13000 pies por encima del nivel del mar) en la cima de la isla para disfrutar de las mejores vistas del lago. Como siempre, un montón de tejidas a mano para comprar artesanías locales. un gran número de lugares para comer."
5,9 diciembre 2012,hermosa caminata,"Cogimos un barco de 3 hora en coche para visitar esta isla que valió la pena. La caminata alrededor de la isla era preciosa con unas vistas espectaculares. Si no has aclimatado a la altitud, asegúrate de llevar lento! Los lugareños son acogedores y tienen una historia muy interesante. Nuestro viaje fue conducido por Ivan de viajes de Cóndor y no podría haber sido mejor. También tuvimos una cena deliciosa de trucha fresca del lago. Una experiencia fabulosa."
5,8 diciembre 2012,peces impresionante,"almorzamos en un pequeño agujero en el restaurante de pared que tiene el mejor pescado parrilla en Perú. El hombre amasar tiene muy buenos guantes, gorro y guantes. Me gustó el viaje allí. El lago es alegan también incluso en la tarde. la excursión privada nos hizo ir temprano porque el lago en la tarde es ""bravo"". no es el caso en absoluto pero nuestro motor de barco no mueren por más de una hora.mientras estábamos en el lago. Cuando volvimos a la costa, fue casi oscuro."
5,7 diciembre 2012,"alto, pero no te puedes perder","visitamos la isla después del viaje a los Uros flotantes y estábamos muy contentos de hacerlo. Cogimos el camino hasta la isla lentamente debido a la altitud (más de 4.200 ) y se detuvo a un almuerzo maravillosa con vistas a lago Titicaca en el sol. Recomendaría a cualquiera. Una nota- la gente no como sus fotos tomadas y como una cuestión de cortesía, recomiendo que los fotógrafos quédate con vistas. preguntar acerca de su gobierno local (nuestra guía era también su ""mayor"" en un sistema democrático). Muy pocos servicios."
4,5 diciembre 2012,Ver esos pasos!,"Por suerte para nosotros nuestro barco parado en el extremo norte de la isla. aún así tuvimos a 25 minutos a pie de la plaza principal. Al final de nuestra visita caminamos por los 540 escalones! Nunca me han hecho de estos pasos.La isla es muy bonita, es seco y tiene cientos de paredes de stne. Almorzamos en el restaurante cooperativo y estaba delicioso.Las artesanías son muy bien hechas y los precios somos viejos mal.El viaje en barco es larga (2 1/2 horas) pero siempre hay algo bonito de ver.Un viaje estupendo y nos encantó la isla!"
4,4 diciembre 2012,La tranquila vida,"Hice una estancia de casa en Taquile en un par de recomendaciones en el resto del Inka (donde me alojaba). Es interesante, pero no es para todo el mundo. Celso Juana y su adorable hijo Wilfredo eran muy acogedores y dedicado la mejor parte de 24 horas para mostrarme su vida en la isla. Es una cultura fascinante de antiguas costumbres y la moral y la vida en comunidad resistentes a las presiones económicas exteriores. Si pasar una tarde aquí usted sólo venga con fotos de una hermosa isla, pero un viaje de noche es verdaderamente memorable.comer lo que comen (sopa quinoa, truchas a la parrilla, y tortillas), nadar en la playa, y haga una caminata a la Pachamama (el pico).Si no tienes al menos conocimiento elemental de español, ir con alguien que lo tenga. De lo contrario, puede ser una experiencia bastante extendidos. La gente habla Quechua y su anfitrión se sabe algo de español, pero no es su lengua materna.Además, no te olvides algunos regalos simples para los anfitriones (arroz, azúcar, aceite) y sus hijos (juguetes, artículos escolares, caramelos)."
4,26 noviembre 2012,hermosa isla de tejedores,"la UNESCO reconoció esta comunidad por su herencia de tejido y cómo se entretejen está ligada a la vida aquí. Visitamos con algunas de las personas de nuestro hotel, a una hora de viaje en barco desde Titilaka Lodge. No otros turistas en la isla, que pudimos ver. Nuestro guía también nos dio una historia de cómo se entretejen está íntimamente relacionados con las vidas de los isleños. tuvimos una corta caminata al otro lado de la isla, que es precioso."
5,24 noviembre 2012,ovenight en Taquile,"Me quedé con una familia local, experiencia cultural un 10! Muy recomendable. comprar algo de estas personas! trabajan muy duro y sus artesanías son preciosos. He pagado el precio completo de solicitar a la familia nos alojamos con. en US$ muy poco para el tiempo que pasamos haciendo las bellas artesanías. Vimos Juana serpentean, increíble! Nuestro guía era tricotar como caminamos varias millas. tomar el viaje, disfrutar de la cultura y disfrutar de las bonitas vistas!"
5,23 noviembre 2012,isla interesante donde vive la gente vive tradicionales,Este fue un lugar estupendo para visitar. La gente de la isla viven una existencia muy tradicional y no es demasiado turístico a pesar de las boatloads de turistas.
5,20 noviembre 2012,bonita forma de vida tranquila,Qué privilegio de ver cómo la gente vive y trabaja en esta isla. Espero que no esté demasiado comercializado.
5,19 noviembre 2012,increíble,Visitamos como parte de una 2/1 noche barco de excursión de un día en Titicaca. Tienes que visitar esta zona para ver las personas que viven en estas islas. demasiado para describir en una revisión - ve.
2,19 noviembre 2012,"robo de vincular a un ""día completo"" excursión; ir a Uros!! Esto es una pérdida de tiempo y dinero!","Nos dieron un tour de día completo del Lago Titicaca con el paquete. Las primeras 2 horas en Uros eran fantásticas, pero luego tuvimos que trabajo duro 2,5 horas en lo que parecía 3 mph para llegar a Isla Taquile. Primero de todo el viaje fue looonnngg e inexpresivo, nos habría dormido durante todo el recorrido, de no haber sido por flotan diesel gases desde el barco a motor. En segundo lugar, los niños no están capacitados para aprovechar de los turistas. me pasó a tomar una foto de mi hijo y un hijo pequeño local venía en la vacuna porque él estaba jugando en el estrecho sendero estábamos todos. Nos dirigimos a haraung conmigo para una tarifa y no me hasta que le dio el dinero. tercera cuando tienes el almuerzo, mientras que es agradable pescado, almuerzo ni siquiera se con cualquier bebida. Así que después de la caminata cuesta arriba teníamos sed y dieron agua y refrescos w almuerzo, tan sólo $20 de bebidas para mi familia de 5. Y finalmente, no hay nada que hacer o ver, y estás atrapado con otra aburrida 2,5 horas de paseo en barco de vuelta a la marina de Puno.estoy definitivamente informes esta opinión a la compañía de viajes que utilizamos. Sin embargo, mi advertencia a otros viajeros es que la demanda relación calidad-precio y no les permiten vincular con isla Taquile Uros, ya que estoy seguro que todos los operadores implicados hacen un montón de dinero en esta deseada."
5,16 noviembre 2012,Una auténtica experiencia Andina,"Un gran lugar para visitar. No hay nada que hacer allí, pero para almorzar en uno de los restaurantes son propiedad de los indios indígenas ( comida es mejor que en la mayoría de los restaurantes de la zona). La vista del lago Titi Caça es simplemente espectacular."
