rating,date,coment_title,coment_description
4,25 junio 2014,Gran lugar,"Fantástico paisaje en la parte principal del lago. En un día despejado las vistas de las islas y las montañas nevadas en Bolivia son impresionantes. Los pueblos flotantes están un poco de una trampa para turistas, pero tienes que ir para obtener una vista. Todo un poco ambientadas en mi opinión, sin embargo alféizar interesante."
4,20 junio 2014,Un estupendo paisaje,"Enorme lago! Nos hubiera gustado haber ido más lejos en y alrededor de ella, pero el tiempo no permiso. Hicimos viajes a las islas flotantes así que conseguimos una buena vista de la bahía de Puno, entonces los inmensos Reed campos. Cuando llegamos pasadas las cañas, el agua del lago era tan claro y fresco. Se puede ver al otro lado del lago en Bolivia y los picos 21.000 pies en esa parte del lago. Protector solar! Estás en 12,000 pies y el sol tipo de camina en usted."
4,18 junio 2014,La lancha rápida ...,"Cogimos el barco rápido alrededor del lago que simplemente significa menos deslizarse de tiempo de un lugar a otro. Visitamos la flauta isla Uros, isla de Tiquilla y los residentes y niños encantadores. Increíble a las montañas, en un buen camino, donde las mujeres no su tejido y los hombres hacer ganchillo. La calidad de sus artesanías aquí es simplemente hermoso y bien merece la pena un pequeño souvenir para llevar a casa. Caminando por la parte trasera de la isla y hacia el barco era muy pintoresco, con un montón de fotografías en el camino. Lago Titicaca es tan grande que es difícil imaginar ... Tuvimos una comida cocinada bajo baja para almorzar, cerdo, pollo, Ñames, patatas, etc. .. como un hungi!"
5,10 junio 2014,"Fabulosas islas flotantes del lago Titicaca, Perú","Visitamos la gente de Uros en sus islas flotantes artificial del Lago Titicaca (Puno, Perú) es un no te PIERDAS atracción que deja una impresión duradera de la amable y relajado estilo de vida de estas familias peruanas. Al entrar a la isla flotante, se sentía muy suave y esponjosa. Se nos informó que la construcción de estas islas, que es en sí misma increíble. Al lado, nos invitaron a sus viviendas, que es tan sencillo como uno puede imaginar. gente tan increíbles que hay así que simplemente estar en el mundo de hoy. Por favor, no se pierda esta atracción si visitan esta zona de Perú."
5,2 junio 2014,Una gran variedad de islas,"Lago Titicaca tiene un número de experiencias de la isla. Más dejar de Puno, algún dejar de Copacabana en Bolivia. Amantaní Island en el lado del Perú ofrece estancias de una noche con una familia local. llevar al otro lado los productos alimenticios de Puno y unirse a ellos para comidas y aprender un poco de quechua. Por alguna razón tours todos hacer un ""fútbol de juegos"" actividad de altitud, personalmente no veo el punto, mata los pulmones. Otro punto culminante es el baile nocturno de folk donde estás vestido con traje local. Islas de los Uros por otra parte son sólo una excursión. Se desvíen hacia arriba y hacia abajo por las islas durante aproximadamente una hora como la gente de Uros decirte todo acerca de su vida. Incluso tienes la oportunidad de fila uno de sus barcos de juncos. En el lado boliviano, de Copacabana se puede visitar Isla del Sol, Isla del Luna. No me molestaría, la organización era un caos, creo que pagué por dos barcos y casi acabó colgado. Me llevaron por la leyenda que dice que el inca sol Dios llegó a la Isla del Sol. La realidad es que no hay nada que ver cuando llegues."
5,31 mayo 2014,Lago Titicaca colores,"Tienes que ver para creer que los colores del Lago Titicaca. Con las islas de juncos paciendo en el lago, así como una postal perfecta de pintado. Siempre hemos soñado de verlo con mis propios ojos y no nos decepcionó.¡Qué experiencia entrar en Uros isla, la sensación de cada paso te hundes como entras en las cañas - un efecto columpio.Realmente aprecio la excursión juntas por reserv-Perú-Cusco, ayudando con van y alquiler de botes."
5,29 mayo 2014,tesoro inesperado de Perú,Viajé por Perú y estaba deseando al tradicional hablado de atracciones sin embargo mi favorito todavía a este día era Lago Titicaca. Desde el momento en nuestro barco izquierda puerto los colores del lago eran impresionantes y las oportunidades para sacar fotos a muchos. Entrar en una de las islas de juncos era hipnotizante para ver cómo una comunidad está formado y bien lejos de todas las otras 1 aparatos de mundo. Ver la escuela sólo por la pequeña comunidad fue muy interesante.Lo que más me sorprendió fue que los colores que el lago nos dio. Para este día es todavía algunas de las mejores fotos que tengo.Nos alojamos una noche con la familia después de un partido de fútbol con los lugareños (que mejor debido a la altitud!)
4,22 mayo 2014,Las islas de los Uros,"Tengo que decir que me temía que iba a visitar una trampa para turistas y una oportunidad para ir de compras. Bien, supongo que es un poco turístico, pero sin embargo, tuvimos una interesante visita.Los isleños explicó su modo de vida y nos mostró sus mercancías. Compramos una muy pequeña Reed barco que colgarán del árbol de Navidad como decoración.Como extra, pagamos 10 soles cada uno (12 en la fiesta de excursión) para un viaje en barco una caña. Fue divertido y actuó como un factor decisivo de hielo entre el grupo."
5,18 mayo 2014,Lago Titicaca,Lago Titicaca me recuerda mucho como el lago Michigan. La mayor diferencia es la singularidad de las islas de los Uros y las personas que residen en los juncales flotantes. Son fascinantes para ver y bien vale la pena visitar. El viaje a Taquille también es interesante. La cultura de la gente sencilla ocupando el esta zona deja una impresión favorable. Es lamentable que esta cultura están muriendo como la juventud no parece que volveré a esta forma de vida después de experimentar un mundo más grande.
2,16 mayo 2014,Lago Titicaca,"Esto se siente como herejía, pero no vayas al Lago Titicaca. Es una pérdida de tiempo. Las islas flotantes son tristes. Son sólo trampas para turistas. El largo paseo en barco hacia la Isla Taquile es realmente no vale la pena. Hay muy poco que ver. Toda la experiencia sólo parece ser llevados por las guías de viaje y pasar horas en un barco."
5,26 abril 2014,islas increíbles para ver,coger un barco rápido más pequeña para su viaje en Titcaca Lake. Las primeras vistas que se ven son las islas de los Uros son islas de juncos flotantes. Aunque la visita es muy turístico es también muy interesante. Puede aprender cómo las islas están hechas y que puede ver dentro de sus casas. Las mujeres son color completamente vestido y venden sus artesanías. Por un suplemento podrá montar en uno de sus barcos de juncos que es muy divertido y vale la pena el costo $5 US. Más lejos en el lago es Isla Taquile que es excepcional!
5,15 abril 2014,mejor parte de Puno estancia,"Nuestro tour en barco con Incatours era genial. La visita a las islas de los Uros, caña, paseo en barco, y caminata y almuerzo en Isle de Tuquille eran maravillosos.no nos importaba Puno porque no nos sentimos seguros y no era una ciudad a pie."
5,30 marzo 2014,No sólo un lago,"Cuando se visita Titicaca en el lado peruano, ir directamente al muelle reservar las excursiones en barco, tienen oficinas allí para todos los viajes y que están dirigido por los habitantes de las islas y el dinero directamente se remonta a la gente, y el precio es tan bueno como lo pintan más barato que puedes encontrar en cualquier hotel/hostal o agencia de viajes en la calle. La isla flotante de Uros es increíble, es realmente flotando, nunca he visto nada este tipo, hace que te preguntes por qué la gente no en otros lugares del mundo. conseguir en el barco de Reed, se dice que esta tradición de hacer en barco vinieron desde el continente perdido de el Lemuria, que ahora tiene una ciudad de Telos bajo Mt. Shasta en la quinta dimensión. Ir a Amaru Meru Temple""por el lago, se puede llegar en autobús local. Es una estrella Gate. Puedes encontrar muchos programas de descubrimiento o historia canales hablar sobre ello. Lago Titicaca puede ser es el lugar de mayor cantidad de informes de testimonio de naves espaciales, se dice que hay una base de Spaceship bajo el lago, grupos y seres a veces espirituales encarnado de otros planetas realizar ceremonias."
4,23 marzo 2014,kamisaki!!,"El lago Titicaca se encuentra entre Perú y Bolivia. Está situado a una altitud muy alto, a 3800 m sobre el nivel del mar. Un hermoso y único lago. La principal atracción del lago son las islas flotantes de Uros y Taquille Island. Vale la pena una visita. Tuvimos la oportunidad de hablar con los nativos que viven en las islas flotantes. Es increíble lo que cumplir y un placer conocer y hablar con ellos. Son amables, generosos y muy entretenido. cantaban a nosotros cuando visitamos y nos dio una minuciosa explicación de cómo se hacen las cosas y sus vidas diarias."
5,25 febrero 2014,vista muy diferente de Puno,"sigo creyendo que las mejores vistas del lago son visto a la Isla del Sol en Bolivia, pero aquí en Puno es muy diferente debido a las cañas que salir por millas, que no se ve en Bolivia. También ofrece espectaculares paisajes y, por supuesto, el hombre Uros Reed islas que son únicas en el mundo, y en mu opinión son una visita obligada (ver mis fotos). Los Incas que se cree que fue el lugar de nacimiento del sol, y cuando vas en el lago se puede ver por qué.El lago debe estar lleno de truchas porque es vendido por todos lados tanto en Bolivia y en Perú."
4,9 febrero 2014,Lago Titicaca (Perú) --- isla flotante de artificial de juncos,"Una isla flotante de cañas en el Lago Titicacahace algún tiempo, de hecho en septiembre de 2008, mi esposa y yo fuimos a hacer un recorrido por los países sudamericanos como Brasil, Argentina, Uruguay, Chile, Bolivia y Perú. yo era un viaje fascinante, por todas las cuentas y vimos algunas maravillas del mundo - tanto de la naturaleza y construido por el hombre.Muchas de estas maravillas son bien conocidos por ahora como Machu Picchu en Perú, el Cristo Redentor estatua de Río en Brasil y cataratas de Iguazú en la frontera de Brasil y Argentina. pensé que me gustaría compartir con compañeros, algo único --- una isla artificial flotante hechas de cañas a orillas del lago Titicaca, en Perú, cerca de la ciudad de Puno.Vimos las grandes restos de Machu Pichu, una ciudad creada por los Incas, a la altura de su Imperio en los Andes. Luego viajamos por carretera desde Cusco a Puno a través de una carretera muy sinuosa en un Platón de altura media de 13000 pies por encima del nivel del mar. vimos en ruta, un número de granjas donde Alpakas estaban siendo criados para su suave, luz y muy cálida lana. alpaka es un animal que crece en estas platoes altos y estas granjas de cría proporcionan una gran visión de sus hábitats. bebé Alpaka lana es famoso en todo el mundo por su calidad increíble.Puno es una ciudad de comercio construido a orillas del lago Titicaca. Nos llevaron por una visita a una de las ""islas flotantes » en el lago. La isla fue llamada ""Khintawi "" que estaba compuesto de montones de juncos de Totoras que crecen en abundancia, a orillas del lago Titicaca. era casi increíble que había casas construidas, de nuevo de las Totoras juncales --- en la fundación hecha de juncos apiladas en angostos racimos. Caminando por el suelo de la isla era como caminar a través de una red trapecio en un circo, que hemos experimentado en la infancia. Es una sensación muy inusual pero inolvidable. Conocimos a los habitantes locales que eran de origen indio que vivía en Perú muchos años antes de que el español estableció la regla en Perú en 1520 s. Las familias indias una cálida bienvenida con té de hojas verdes de coco, que es muy bueno para evitar la enfermedad de alta altitud. Los indios también mostró su arte y ropa y suéteres coloridas tejidas y ellos y nos llevó a cabo uno de ellos como nuestro recuerdo de isla flotante de Khintawi."
5,8 febrero 2014,Casa dos días de estancia en Feb tour del lago Titicaca,"Dos lago Titicaca tour de un díarecogida y traslado de vuelta al hostal. Todo cuidado.No puedo decir lo suficiente! ¿Qué una experiencia increíble. El guía de la excursión José (Pablo) de Inka Tours era increíble informativo, gran personalidad. tienes que ser una persona muy abierta extraído de estos tipos de tours.Usted también tendrá que estar en forma para cualquier tipo de aventura en Perú y preparados para cualquier tipo de clima. Y altitud puede hacer una diferencia como tuve problemas para subir. En general, la experiencia fue instructivo, cultural y educativo. Lo único que lo lamentamos no llevaba trekking zapatos, caminando en mojados bambas, acatarré después. Un Poncho de lluvia es sin duda necesitaba. Prepárese como vas camping, wet pan, agua, snacks, vestimenta en capas para por la noche. Una cosa en Perú! Nunca dejar, sin papel higiénico adicional. y camas supletorias soles, muchas cosas que comprar que ayuda apoya a las familias supervivencia en la isla. y pasar por el camino al templo. así como otra cosa que no están incluidas en tour por el camino. tomar en consideración que es cómo sobrevivir.La estancia en casa de familia era tan agradable y hospitalaria, la comida era genial si quieres comer un montón que pueda necesitar para llevar su propia comida o antes de volver a su Homestay también comprar en la plaza llama o alpaca a la parrilla. muy sabroso.La fiesta por la noche era muy frío para vestirse con su vestimenta cultural y baile.Pero estaba tan agotado de toda la caminata y volver caminando por la colina para evento apenas podía moverse. Pasamos una noche dormir con el sonido de la lluvia."
5,26 enero 2014,Lago Titicaca,Un lugar hermoso para ver y visitar con los nativos que viven en las islas flotantes. Los nativos nos acoge en su isla e incluso nos mostró el interior de sus casas. Nos lo pasamos muy bien y se lo recomiendo a todo el mundo a ver.
5,23 enero 2014,increíble lago,Una de las maravillas del mundo y uno ofrece el lago higuest del mundo visita este lugar es espectacular para dormir en la Isla del Sol.
5,3 enero 2014,autoservicio,"Lago Titicaca es absolutamente impresionante. Si quieres alojarte en/tour algunas de las islas, sin duda hacerlo tú mismo! es un proceso fácil, te ahorras un montón de dinero, y apoya la economía local directamente.reservar un tour de las islas y reservar su estancia con una familia en una de las islas en el lago simplemente caminar hasta el puerto en el lago en Puno. Cuando fuimos, había toda una serie de oriente viejos en el muelle del barco y todos estaban dispuestos a hablar con nosotros sobre reserva nuestro viaje. El viaje a la isla (ida y vuelta) es 30 solais, y la estancia de su familia anfitriona es complementaria de 30. Esto es tan barato en comparación con otras opciones de excursión y te dan el dinero directamente a las familias! Cuando la excursión a través de una compañía las familias no siempre recibimos el pago por sus servicios, que es absolutamente exagerados.Recomiendo hacer la estancia de la casa. La familia nos emparejado con fueron tan amables y quedó charlando con nosotros sobre la historia de su hogar por horas en extremo. Prepararon un delicioso almuerzo, la cena y el desayuno al día siguiente y simplemente no podría haber sido más acogedor y amable. Absolutamente fantástica experiencia!"
5,27 diciembre 2013,Lago - Titicaca,"es un lugar más hermoso uno puede visitar y también para ver y hablar con los nativos que viven en las islas flotantes. Es increíble lo que cumplir y un placer conocer y hablar con ellos. Son amables, generosos y muy entretenido. cantaban a nosotros cuando visitamos y nos dio una minuciosa explicación de cómo se hacen las cosas y sus vidas diarias. Este es un tour imperdible para cualquiera que visite Perú. Pasamos un día muy agradable y se lo recomendaría a cualquiera."
4,21 diciembre 2013,Gran experiencia,Viajar en el lago Titicaca a ver las Islas Uros y Taquile fue una experiencia única. El lago es tan vasta y proporciona sustento a muchas comunidades. El lago es precioso cerca Taquile. Hay zonas de cría?. principales para truchas.
4,19 diciembre 2013,las tierras altas sea interesante!,"Fui aquí durante mi visita a Perú y lo encontramos fascinante. Me alojé en Puno y visitamos las islas flotantes Uros que eran muy interesante ver una manera completamente diferente de la vida. Nuestro viaje a islas Amantani y Taquile fue cancelado debido a la huelga de los mineros.El lago es enorme y es como un océano en las tierras altas. muy interesante viaje, te recomiendo a nadie que vaya cuando en un viaje a Perú."
5,19 diciembre 2013,"Lago Titicaca,Perú... islas únicas ... visita obligada","Lago Titicaca Perú... islas únicas ... algo que no te debes perder.Fuimos bastante hace algún tiempo y tuvimos una buena oferta.comenzó en Puno en un pequeño barco, traqueteará, traqueteará a los Uros por es para una hora o -ordenado pero turístico.Luego Amantini por la noche con la familia -nuevo turístico pero ayuda su limitado economía, inusual en que todo lo que vimos fueron las mujeres y cuando fuimos a Taquille día siguiente todo lo que vimos no eran los hombres... ¿Por qué?Ver la puesta de sol en Amantini ... inolvidable.No te olvides de ir aunque, merece la pena.Fue una buena relación calidad-precio cuando nos fuimos."
5,2 diciembre 2013,Un sueño hecho realidad,"Visitando el Lago Titicaca es un sueño que he tenido más de mi vida. superó mis expectativas y me encantó todo. visitamos las islas flotantes, tenía una caña-barco y un café en una cafetería flotante y conseguimos un sello especial para el pasaporte. Era bastante turístico pero interesante, única y muy divertido. Después fuimos a almorzar en el restaurante del hotel Liberatour que era caro pero vale la pena por las vistas del lago y la comida.después pasamos el resto del día paseando por el sendero para caminatas que circula el hotel y vimos algún increíble vida salvaje. Qué día!"
4,25 noviembre 2013,Lago Titicaca es uno de una especie.,"Un hermoso y único lago. La principal atracción del lago son las islas flotantes. Actualmente son muy touristified, pero aún así vale la pena visitar sólo porque usted nunca veremos algo así. Asegúrate al ver la gente Aymara en las islas que les saludo con ""KAMISAKI!"" que le sonríe y quizás te dan un descuento!La zona de Puno es muy frío, especialmente por la noche. Asegúrate de llevar mucha ropa para superponerse y un montón de protector solar como el sol es muy intenso en la altitud."
5,23 noviembre 2013,Cumplió las expectativas,"Afortunadamente, el tour reservamos con era verdaderas compañía y nuestro guía experto, nuestro barco nos dejó en una isla flotante y nos dieron un breve pero informativo charla sobre la vida en la isla. Nos dimos cuenta de que algunos barcos llegó a la isla, pero el pasajero no eran permitidos fuera, así que cuando reservaNos quedamos con una familia local una noche de Amantani, una de las islas en el lago. Mientras esté el alojamiento no es de 5 estrellas, la experiencia no se lo puede perder. La vida es muy simple, pero todos parecen estar contenido con vida. A pesar de que llegamos con un mal caso de enfermedad leve trots y altitud, tuve una experiencia estupenda aquí. Cuando la familia me di cuenta que estaba lejos de la dosis con un té de hierbas, muna, que tiene un sabor menta. Por la noche después de un buen sueño me sentí 110% y fuimos a una velada folclórica. Nos dieron ropa tradicional y caminamos hasta el centro de la comunidad local, la noche estaba animado con danca muita : >)Nuestro sueño era totalmente inalterable, (sin coches, etc) y el despertar de un cielo azul claro y vistas al lago y a Bolivia fue memorable.La comida es sencilla, sabrosa, sana y tradicional, no esperes cenas de 5 estrellas aquí.a media mañana cogimos un ferry a otra isla Taquile donde almorzamos y un paseo por la isla. La isla es conocida por sus prendas de punto, que es predominantemente hecho por los hombres. Es buena calidad y a un precio razonable."
5,20 noviembre 2013,El gran lago Titicaca,Un lago realmente grande (más de 100 km de largo y 60 millas de ancho) en la frontera de Bolivia y Perú. Es una experiencia maravillosa en 12.500 + pies. Conozca las islas flotantes y estacionarias islas del lago ... subir más de 700 pies en algunas de las islas bolígrafos. Asegúrate de que te den un barco privado que le llevará en el lago.
5,18 noviembre 2013,Lago Titicaca - Uros,"Fuimos al pueblo flotante de Uros.Nuestro guía nos proporcionó una explicación completa de la construcción de la isla y pudimos visitar las cabañas de los habitantes. Me di cuenta de que la guía de otro grupo no pudo proporcionar esta explicación y el valor de la visita, así que asegúrate de tener un experto guía.La comunidad ha crecido en los últimos años en vez de disminuyó.Pagamos 10 soles cada uno para ser rowed cruzando en un barco de paja a otra isla."
1,6 noviembre 2013,pérdida de tiempo,"he estado tan emocionada de ver Lago Titicaca durante años, pero fue una decepción. Salimos de los muelles con el fin de tomar un corto viaje fuera de los Uros...y nos timaron. Ten cuidado que te fías allí ... hay muchas personas que buscan a aprovechar. Una vez que llegamos a los Uros, nos vimos obligados a sentarse y escuchar algún chico que explica la vida de los Uros...y estábamos colgado junto a un pequeño mercado donde nos fueron presionados para comprar la misma porquería que se ven por todas partes en Perú.... 45 minutos más tarde, fuimos a otro barco porque nuestro deseo inicial era para tomar un bocado...así que este barco pedido incluso más dinero para llegar a donde inicialmente a ir. por todos lados ... más y más gente pidiendo más dinero. Incluso en la ciudad de Puno, no podría encontrar algo decente para comer, y los hoteles eran asqueroso. Ojalá me salté. salimos un día temprano porque de lo malo que era malísimo. siga recto a Cuzco...Skip Titicaca ... es kaká."
2,2 noviembre 2013,pérdida de dinero,"isla de los Uros visitó en Lt. Era más como una experiencia a Disneyland con un bullicio. El viaje fue bastante pero nos sentimos un poco como una hora punta con múltiples barcos de excursión atascarse el estrecho canal acercarse a las islas. Un breve curso sobre las islas fue seguido por una mucho más sostenido esfuerzo para vender artesanías dentro de las cañadas casas con niños presentes para optimizar la presentación de ventas.volver a Puno tuvimos que pagar 10 soles y dar un paseo en barco a ridícula de una isla diferente para coger el barco de vuelta. parece que muchos de los habitantes supuestas firmantes viven en Puno pero tomar un ferry mucho anterior por la mañana. No hay mucho que ver en Puno pero nada de Juliaca. Chivay el , Colca Canyon fantástico. zip line en muy divertido de Chivay, senderismo en Yanque genial."
3,21 octubre 2013,Disfrutamos Uros pero no isla Taquile,"Disfrutamos de las islas de los Uros mucho . Me pareció muy interesante cómo construir islas y se han adaptado a la vida.La visita a la isla Taquile natural nos habría elegido tenía sabemos la duración del viaje en barco. toma toma 2.5 horas en cada sentido: 5 horas en un barco muy, muy lento. Cuando llegamos todo lo que hicimos fue Hill de subir, mire, almorzar y luego volver.Tenga en cuenta que el lago puede llegar muy revuelto así que usar brazaletes de mar si tiendes a mar de enfermedad.Os recomiendo llevar agua y algo para picar."
4,19 octubre 2013,dos países donde conocer,"Lago TiticacaAdemás de ser el lago más alto del mundo, también es el más grande de América del sur. Pero el tamaño y altitud no son sus virtudes únicas. El lago está habitada por muchas islas. La más inusual y el menos hermosos son las islas flotantes de juncos que sostener una raza indígena cuyas raíces y costumbres volver muchos miles de años. Esas islas que no flotar fundaciones sólidamente rocosos y rica vegetación. Muchos tienen comunidades que están tratando de vivir en este siglo, cultivo de plantas y criar animales donde el terreno lo permite. Se tarda unas 3 horas de crucero en barco de vapor al llegar a algunas de las más grandes, donde indómito alojamiento rústico y comer disponibles. Si vas hasta ahora, es probable que para ver la majestuosa montañas nieve-cubiertas que se levantan desde la orilla boliviano, proporcionando un espectáculo magnífico. El problema es que el largo viaje ida y vuelta puede ser un poco de lata, a pesar de las islas pasará por el camino. El lago ofrece un espléndido captura de peces para la zona de los alrededores, de las cuales la trucha es sin igual que he visitado. Es un largo camino para venir aquí, sea cual sea su forma de transporte que elija, autobús, tren o avión a menos de 90 minutos del lago, y estará condenado a visitar y me hospedare en Puno en épocas muy atractivo. Un día en el lago es sin duda una 4 estrellas, quizás incluso 5, pero a partir de ese día, cualquier más exploración me impresiona como repetición. Ya sea que venga, o no, es una decisión muy dura, ya que hay una cache indiscutible en visitar esta singular parte de nuestro planeta."
5,13 octubre 2013,Suri Explorer,"Recientemente fui en una excursión de un día a las islas Uros y Taquile de Puno con mi novia. Hicimos una excursión a través de nuestro hotel (Mosoq) que para nuestra excursión utiliza un operador turístico llamado ""Suri Explorer"". Nos recogieron en nuestro hotel en la mañana y al puerto donde abordamos nuestro barco para el día y dejaron volver de nuevo más tarde esa tarde. Ambos disfrutamos mucho la visita con dos increíbles:1. Nuestro guía Julio era grandes y tado un montón de información sobre las islas, etc.2. el almuerzo excedía (incluido en el tour) que tuvimos en la isla Taquile sabía absolutamente fantástico!Para aquellos planeando visitar Lago Titicaca os recomendaría sin duda que buscaría Suri Explorer!"
5,11 octubre 2013,"lago Titicaca, una agradable sorpresa!","Al principio no quería ir a esta zona. Sin embargo, visitando las islas de los Uros, y pasar un día soleado en un barco en el lago resultó ser un día muy agradable. Nuestro guía (Kevin) era excelente. La comida que nos sirvieron en la isla de Taquile truchas y estaba buenísimo."
5,1 octubre 2013,ir a las islas flotantes de los Uros,"Nuestra visita a las islas flotantes fue uno de los puntos destacados de nuestro viaje a Perú. No subestime la altitud! tomar la medicación antes de ir, beber el té de coca, pero ¡cuidado!Los Uros gente amable y tan maravillosa! Ellos nos invitaron a sus casas para ver su estilo de vida, y fue increíble! nos enseñaron cómo construyen sus casas, sus barcos, incluso sus islas todas las cañas que crecen en el lago. Se trata de una civilización que no creo que va a durar mucho tiempo. Los jóvenes sin duda elegir una vida de tierra (lleno de electricidad y lujos no disponible en las islas) en esta vida mucho más primitiva. Ver mientras que usted puede!"
5,27 septiembre 2013,islas Uros y Taquile,Las islas flotantes de uros llevar siglos atrás en el tiempo. Las islas de Taquile sólidas también.inimaginable cómo todavía viven en esta manera primitiva y aún así satisfacer para el turismo.Recuerda que esto es a una altitud de 3800 metros así youmight enferma de altitud.
4,16 septiembre 2013,belleza ensombrecido por el comercio,"Visitamos lago Titicaca en agosto.El lago navegable más alto del mundo es una espléndida vista, limpia y aún sin contaminación. breaking Dawn sobre el lago es bastante surrealista. El Reed islas de los Uros vale la pena una visita para la experiencia de novela de caminar en cañas flotantes rugoso que lleva el peso de una boatload de personas. Las montañas de Bolivia son geniales en un día claro. Estas son las razones por las que merece la pena la altitud y lejanía. La comercialización plan absoluto de las excursiones a las islas, los habitantes se hace para bailar con los visitantes no parece natural. La calidad de artesanías en oferta son pobres y atrociously razonables excepto las cosas punto en la isla de Taquile que fueron sin duda única.visitar el Lago Titicaca por el esplendor del entorno, tome la parada en una isla, con un pizco liberal de sal."
3,14 septiembre 2013,isla Tequile,"En esta zona se puede tener la oportunidad de tener una estancia de una noche con la familia en Tequille Island. Creo que dos veces.algunos anfitriones puede ser bueno pero algunos son definitivamente no. En mi caso me enseñaron una habitación equipada con una cama y absolutamente nada. El anfitrión luego dissappered. El próximo contacto que tuve fue cuando una chica ocho años trajeron un plato de arroz y patatas picado a mi habitación seguido de una taza de té, que era la cena! Entonces nada hasta misma niña trajo una crêpe en 7 am ... además taza de té. Fuera wc ... no hay papel ... tirar de cubo pero cubo estaba vacío. No ... no había agua de lavado. Una muy depresivo día y noche."
4,13 septiembre 2013,Bueno pero???,"Visitamos las islas de juncos flotantes en el Lago Titicaca.Encontramos allí forma de vida muy interesante, pero también nos pareció un poco triste que su forma original de la vida se ha transformado en una denominación a los turistas. El enfoque principal de la visita parece ser el de vender los turistas. Compré un tema sobre la isla que también me pareció en tiendas cientos de millas de distancia. Cuando me puse un pie en la isla un poco chica llegó a mí y puso su mano y dijo, ""dólar Por favor""Los visitantes de la zona debe limitarse y deje que los ocupantes del Lago Titicaca disfrute de una manera más natural de la vida."
2,12 septiembre 2013,Gran lago de polígono industrial.,"Lago Titicaca es verdaderamente y sorprendentemente enorme. De hecho, es realmente un mar interior. y es bastante escarpada en una especie de camino.Pero no es lo mejor que se puede ver en Perú, La mayor atracción cerca Puno (las islas flotantes) se siente ambientadas para su beneficio. Vimos muy pobre gente que estábamos rodeados, Disney-estilo, por barcos cargados de turistas que quieran tomar sus fotos y dejar. Sí, caminar en las islas era elástica es divertido. Pero la altitud de la zona (12.500 pies por encima de la planta de mar) le dará una serie de pequeñas molestias de insomnio a dolores de cabeza constantes, y tampoco es tan divertido caminar en la isla era elástica cuando su cabeza parece que es la división. NOTA - esto era en mi tercer día en Puno, así que yo era al menos parcialmente adaptado. no era tan genial.Resumen: Ver Titicaca rápidamente luego con su viaje."
5,8 septiembre 2013,Lago Titicaca es un lugar como no has visto antes. No te pierdas Uros y Taquile.,"Nuestro grupo estaba formado por dos adultos y dos niños. Para reducir los costos, decidí reservar nuestro tour desde el puerto real en Puno, sorprendentemente, por un buen precio, había un montón de escaños en el barco para llegar hasta nuestro destino. o islas flotantes Uros y Taquile. Este viaje requiere un día completo, de 7 am a 5 pm. La mejor vista desde la cima del barco, y al hacerlo, puedes conseguir una bonita vista de bienvenida al llegar a Los Uros. Me encantó la pequeña señal que le da la bienvenida a los Uros. Hay muchas islas flotantes, pero dependiendo del barco que toma, podrá ser dirigidos a una de las islas donde un grupo de Aymaras nativos le dará la bienvenida. Sólo tienes que responder en Aymara el camino te dicen y que se les haga muy contentos. Una persona de la isla le explicará su modo de vida y cómo sus islas y casas están construidas. La isla parecía frágiles pero fue lo suficientemente fuerte para mantener constantes mientras nosotros nos subimos. Mis dos hijos les encantó esta parte de la explicación y especialmente degustación la totora. Mis hijos disfrutaron haciendo una caña totora', que crecen de pesca y tratando de pescar truchas algunas ""para llevar a casa. Nos recorrimos en la Reed barco y compramos algunas artesanales. Después de visitar los Uros, fuimos a visitar Taquile. La vista del lago Titicaca de esta isla es increíble. Un hermoso lago azul que se pierde con el azul del cielo. Para esta parte, prepárate para caminar, escalar y quizás para algunas aire. La subida vale la pena porque al entrar Taquile, una pequeña ciudad rocosa abrirá lentamente con su arco encantadora y residentes vestimentas coloridas. Comimos en esta isla y que algunos paseando por las pequeñas calles. Es una buena idea tener agua, protector solar, sombrero y más importante tomar su tiempo para escalar, visitar y disfrutar del ambiente de esta isla que parece bien congelado en el tiempo."
5,5 septiembre 2013,urus islas flotantes en el Lago Titicaca,"urus islas flotantes en el Lago Titicaca es una visita obligada para los visitantes que vienen a Puno. Aunque situado a unos 14000 pies por encima del nivel del mar, enfermedad de alta altitud puede ser evitado por beber mucha agua y estar hidratado. El su aclimatación gradual será muy útil. Fuimos de Lima, Cusco, luego a Urubamba (Valle Sagrado), a Machu Picchu, en Cusco, luego a Puno, y no tuvimos ningún problema. Nuestro guía nos dijo que no toman la enfermedad píldora de alta altitud, pero asegurarse de que beber mucho agua. urus islas flotantes son muy único, interesante y fascinante. Uno se pregunta sobre cómo los Urus personas viven en estas islas, pero parece que están contentos y satisfechos. Las islas parecen frágiles y cushiony, pero son supuestamente bueno para 30 años antes de ser abandonados. increíble es insuficiente para esta atracción. No te lo pierdas si estás en la zona de Puno."
