rating,date,coment_title,coment_description
4,14 mayo 2015,Merece la pena si tienes una guía,"Como otros han dicho, hay poquísima señalización explicando el sitio. Tuvimos la suerte de tener una guía con nosotros, así que realmente lo disfruté de camino al aeropuerto. Un consejo: asegúrate de que tienen monedas de 1 soles para usar el baño!"
5,9 mayo 2015,Hauntingly hermosa inca pregunto,"Un sitio único situado a unos 15 minutos en coche de Puno. Bien diseñado con buen acceso, hermosísimo paisaje que rodea y el ingenio de los Incas se exhiben en la cima de una colina. El único inconveniente era la gente vendiendo mármoles casi todo. Sin duda merece la pena hacer un viaje mientras visitando el lago Titicaca."
5,29 abril 2015,Impresionante,"Bonitas vistas, cerca de Puno, corto viaje tranquilo para hacer el primer o segundo día después de llegar a Puno. La excursión toma alrededor de 3 horas. Está a un corto pero sin ninguna duda digno de hacer."
5,28 abril 2015,increíbles torres,Me tomó la excursión por la tarde. Es simplemente increíble para ver las torres del entierro en tal impresionante paisaje. Nuestro guía era muy eficiente y que aprendimos mucho de Inca y culturas pasadas que utilizan el mismo lugar enterrar sus Kings de la muerte
4,27 abril 2015,"Historia interesante, requieren de más instalaciones","Es muy recomendable para ir con un guía o por lo menos leer acerca de la historia. De lo contrario, sólo con la información proporcionada en el sitio no será suficiente para apreciar plenamente la historia y la cultura. También el clima parece bastante impredecibles recientemente. Nos dieron una enorme tormenta de lluvia y granizo interrumpido nuestra visita. Una chaqueta de lluvia puede ser realmente servicial por si acaso."
5,21 abril 2015,Sillustani,las ruinas funerarias increíbles del Inka. Teníamos un guía para ver estas ruinas vale la pena tener en cuenta ya que vale la pena encontrar tanta información como sea posible. Los sitios entrada y camino era bastante turístico pero bien vale la pena visitar.
4,19 abril 2015,Lugar interesante,"Ir con buena guía para visitar las torres salas funerarias, interewsting lugar para visitar una hora de camino al aeropuerto, realoly disfrutamos meditar en el templo."
5,13 abril 2015,Visita Arqueológico,"Increíble! Espero que el gobierno peruano tiene algo para preservar este lugar! La magia, el paisaje, la historia y el conocimiento adquirido en este lugar fue uno de los puntos destacados de nuestro viaje!"
5,12 abril 2015,Ruinas fascinantes y atmosféricas,"Hicimos una excursión por la tarde de Puno Titicaca con viajes de todo el mundo. El precio (aproximadamente £9 por cada) incluido recogida y vuelta, autobús, entrada y guía de habla inglesa. Excelente relación calidad-precio y buen viaje.Desde el aparcamiento de Sillustani, está a menos de un kilómetro a pie hasta las ruinas (durante el cual el guía indica las características y leyendas interesantes). En la cima hay algunos inverse-Conical torres magníficas, muchas otras ruinas interesantes y unas impresionantes vistas del lago y de la campiña de los alrededores.Una visita obligada para cualquiera que visite Puno."
5,3 abril 2015,impresionantes vistas y surrealista aura,"Este lugar fue nuestro favorito tras Machu Pichu en Peri. Tuvimos la suerte de tener un guía turístico personal o no hubiera sabido lo que las estructuras eran o todo lo que significaba que en esta pre-inca de cementerio. Subir estaba bien, ya que habíamos adaptado por 7 días, pero puede ser difícil para algunos. Nos llevó unos 30 minutos con un ritmo lento para llegar a la cima, que está a unas 14,000 pies sobre el nivel del mar. Tengo 5 con nuestro guía, de lo contrario sería 4 estrellas."
3,25 marzo 2015,Impresionantes vistas pero escasa documentación reduce el atractivo de este antiguo sitio de entierro,"La visita a Sillustani era parte del itinerario del tour con Globus. A unos 35 minutos de Puno, la ruta pasa por el pueblo de Atuncolla, donde se hizo una parada para visitar una granja típica peruana de esa zona.La oportunidad que ofrecían era para venir cerca y personal con el rebaño de agricultores de Guanaco y Alpacas. Aparte de una comprensión del diseño arquitectónico de los edificios que comprenden la hacienda, también había una demostración de las herramientas agrícolas y utensilios de cocina y de la venta de productos tejidos de lana alpaca. Sillustani en sí situado en las orillas del lago Umayo era una pre-inca cementerio. Originalmente de la cultura Aymara y posteriormente utilizado por los Incas, las torres del entierro, baja por encima construido eran llamados ""Chullpas"" enterrar sus reyes y nobleza. Los ejemplos de ambos tipos de Chullpas abundan con la más impresionante es la 12 m inca torre alta de la Lagartija. Algunos motivos de Animal - lagartija, serpiente - podría distinguirse en las piedras. Se dice que torres Sillustani eran los mejores y más cilíndrico construcciones del Perú antiguo. Las impresionantes vistas del lago hermoso lago Umayo (una vez parte del Lago Titicaca) también puede ser visto. Un punto negativo es la falta de materiales informativos para explicar el significado de la zona. Los pocos tablones de anuncios repartidos por el sitio no estaban bien con guión (al menos la versión inglesa), así que realmente necesitas un buen guía local que tiene sentido de ""el montón de rocas"". algún intento hicieron exclusivo el valor turístico del sitio, pero mientras los edificios y está a un paseo de el sitio estaba bien hecho, la mayoría de los edificios y puestos permanecen vacías. No es una de las principales atracciones del Perú antiguo, pero ir por las impresionantes vistas."
5,22 marzo 2015,"Fácil, una excelente excursión alrededor de Puno",Nos fuimos en coche y la carretera de Puno es simplemente hermoso paisaje altiplano . El sitio es extraordinario con impresionantes torres.recomendado.
5,21 marzo 2015,Interesante ver otras formas de enterramiento,"Nos encontramos en una tormenta que hizo pasear un poco desagradable expuesto dada la ubicación. Nuestro guía nos socorrió con Poncho's. Había un buen paseo y subir en altitud que destacó algunas de las personas de nuestro grupo. La experiencia era magnífico, y bien vale la pena el esfuerzo. Rara vez hemos visto tal atención al detalle en el edificio funerario."
5,17 marzo 2015,Un gran viaje de lado no lejos del lago Titicaca,"Sillustani era de unos 45 minutos de viaje en un autobús de Puno. Las ruinas fueron muy interesantes y nuestro guía hizo un buen trabajo a la hora de explicar la historia del lugar. La mayoría de las fotos que vi de las Chullpas fueron tomadas en días soleados brillantes. El día que fuimos estaba bastante nublado y con una tormenta se aproxima, así que para algunas fotos interesantes. Me he colocado en mi sitio web: http://jasonneely.com/blog/2015/2/14/sillustani"
4,6 marzo 2015,Sitio arqueológico fascinante,"Fui a Puno con amigos y hicimos un viaje de un día a Sillustani. Yo nunca había oído hablar de ellos antes de que se sugirió, pero yo estaba interesado cuando describieron. No me decepcionó. Es un impresionante lugar con la permanente tumbas alta (10 metros) por encima de ti. La meseta donde las tumbas se encuentran también ofrece una impresionante vista del lago.Sin duda recomendaría esta actividad."
5,3 marzo 2015,- Sin duda un lugar estupendo que debe hacer,interesante y tenía una muy buena guía de Super tour organizado por Betty que conocimos después el tren desde Cusco ... Sólo pasamos un día en Puno así que visitamos las islas flotantes en la mañana y luego Sillustani a las 2 de la tarde.
4,2 marzo 2015,"preciosas vistas, simplemente, ir.","Me encantó este lugar. Hicimos un tour organizado por nuestro hotel, y que fue genial. La guía, Bruno, era entusiasta y bien informado y fuimos en un ambiente relajado ritmo (subir la colina en esa altitud lleva tiempo - pero no! Las vistas valen la pena!) Mi única reserva fue el hecho de que me hubiera gustado tener más tiempo para sentarse y disfrutar de la magnífica vista. Con un grupo que tienes que seguir adelante. Me hubiera gustado haber reservado un coche privado y guía para hacer esto, así que podría haber tenido más tiempo aquí."
4,26 febrero 2015,Vale la pena la caminata en 13000 pies,Las vistas del lago y tumbas vale la pena el esfuerzo para llegar allí. Es un buen paseo desde el aparcamiento a las tumbas en la cima. El camino no es difícil y es por caminos pavimentados. Es cuesta arriba pero no excesivamente caro. Tómese su tiempo y descansar si usted comienza a sentirse sin aliento. Si vas con un guía es mejor a fin de aprender la historia y conciencia de lo que buscas. Las pre-Inca tumbas están muy bien conservados. Estábamos en un tour Gate1 y realmente me alegro que fue ofrecido como un lado viaje.
5,25 febrero 2015,Medio día de viaje perfecto,"Nos alojamos en Puno en un hermoso hotel desde donde nos organizó un medio día de excursión a Sillustani. Se puede llegar fácilmente en taxi que es mucho más barato que un viaje organizado desde cualquier agencia de viajes. Sillustani por sí mismo es muy bonito y puedes quedarte allí durante horas, justo lo que a usted le gusta. Estuvimos allí por dos horas y media aprox. y fue suficiente. Buenas vistas y muy bonito paisaje para caminar y conseguir tus propias impresiones. En mi opinión merece la pena estar allí, pero no es necesario para participar en un viaje organizado. Mucho más impresiones si vas por tu cuenta."
5,17 febrero 2015,Sillustani - debe visitar este lugar,Esta unoique y lado histórico es precioso ... lo que hace que tengan curiosidad lo que sucedió en esa civilización hace varios siglos
5,17 febrero 2015,Precioso,"Desearía haber tenido más de 20 minutos o así que tenía. Aún así, la historia es muy interesante, y las condiciones de las ruinas es bastante impresionante. Silustani es también el más bonito lugar que visité en Perú (aunque parezca raro Escocia). El viaje en coche también es muy interesante. Ir a Silustani si vas a Puno, pero si vas con un grupo asegurarse de que fijara por lo menos una hora o así a conocer el lugar.Si no es menos importante, debido a que no es una experiencia muy desagradable."
3,12 febrero 2015,tumbas pre inca,"Es un lugar bastante interesante para visitar, debe ir con un buen guía, porque hay un montón de historia que ser explicadas. Se trata de una corta visita, podría ser una buena idea para hacerlo en el camino desde o hacia el aeropuerto, que está a mitad de camino entre Puno y el aeropuerto, y te lleva aproximadamente una hora para visitar."
4,10 febrero 2015,Tumbas del pasado,"Se trata de un pre-inca baja de sepultura de la gente Colla. Está a un paseo de la zona de aparcamiento, y a las diversas tumbas. Pero vale la pena verlas de cerca. Hay un montón de detalles en el camino sobre las tumbas. También me gustó mucho el sol diales grandes baja. Hace bastante viento en la tarde así que venga preparado para temperaturas mas frescas."
3,5 febrero 2015,escalada de montaña en 13000 pies,"No es un verdadero monte alto, pero aún así una subida de la altitud. Guía intentó Rush nosotros subiendo la colina, y tuve que lento para ella. Gran vista en la cima del lago pero no tumbas que interesante. No recomiendo esta opción a los que nos dirigimos esta manera en 1 foros Gate."
4,1 febrero 2015,sitio tranquilo y bonito,"Un lugar estupendo para visitar ourtside de Puno, se puede ver la vida de la región y la sabana. Sitio de simple pero bonita."
5,26 diciembre 2014,Encontrar un lugar para sentarse y disfrutar,"Este lugar es realmente me sorprendió. Yo estaba enferma y no queríamos estar allí, y ahora, estoy muy contento de haber ido. Caminamos hasta las colinas y encontrar un lugar en las rocas, con vistas al lago. rato y disfrutamos del paisaje. Nunca he visto un hermoso atardecer que ese día.Nota: estaba ventoso y ojalá hubiera tenido más caliente ropa. Estuvimos allí en el lago noviembre."
4,24 diciembre 2014,Buen sitio por Lago hermoso lago Umayo,"Fuimos a Sullistani en una excursión de medio día y es un lugar muy interesante para visitar. El sitio es un magnífico lago y solo por la vista vale la pena el viaje. Nuestro guía, Estéban, era muy buena en explicar los distintos períodos (Inca y pre-Inca) y la arquitectura diferente de las varias torres. Por cierto, antes de que nos fuéramos, esta excursión nos ofrecieron por 40 dólares por persona y pagamos $20 en el lugar. Pre-reserva no es siempre una buena oferta."
5,17 diciembre 2014,Más de lo que esperaba,"No se pierda este sitio, se gastan dos horas y no tiempo suficiente. La puesta de sol, fue un regalo de la naturaleza y nuestro guía local muy bueno."
4,17 diciembre 2014,Fascinante y fantásticas vistas,"Interesante oír acerca de la arquitectura y la historia de Silustani de este lugar, pero Aumentada por las vistas impresionantes desde la cima. Parecía un lugar muy sagrado y lo mejor para sentarte y disfrutar los alrededores por un tiempo."
4,5 diciembre 2014,Torres funerario muy interesante.,Disfruté mi visita aquí. Nos llevó varias horas ya que está a tres cuartos de hora en coche de Puno en la dirección de Cusco. Hay numerosos pre-inca e inca funerario torres en una colina en el sitio arqueológico que dan a un lago. El sitio en sí es bastante espectacular y muy fotogénicos. La guía era más que ilumina en su explicación del sitio funerario y las prácticas pertinentes. Recomendado para aquellos que tienen interés en la historia peruana pasada y las civilizaciones.
4,3 diciembre 2014,"Interesante, barato, rápido tour","Una buena manera de pasar la tarde. algo histórico y una especie de tour Goofy, un montón de tiempo alrededor con el guía y escuchar las explicaciones, pero las torres están perfectamente situados en lo alto de una colina con un lago que rodea. Hermosa imagen de la parte superior. Además, comer arcilla en el camino de vuelta si vas con un tour."
4,2 diciembre 2014,Sitio arqueológico,"Pensado caminar un poco. Para llegar a la cima es alrededor de 3/4 de milla cuesta arriba. Buscando en las Urnas entierro era interesante. Yo sugeriría un guía turístico para que puedan indicar los objetos interesantes. Hay algunos puestos comerciales en la parte inferior de la colina. Tienda tras su subir, así que no tienes que llevar. Han hecho un buen trabajo con el barrio por debajo de este sitio."
3,2 diciembre 2014,Está bien ...,"No está mal si lo puedes ver en ruta hacia o desde el aeropuerto. No vale la pena un viaje especial. La mayoría de la gente iba a ver mucho mejores ruinas en la zona de Cuzco, así que no cojas desperdicio de tiempo aquí."
5,2 diciembre 2014,La cultura inca,Este es un gran lugar para visitar y experimentar pre-Inca Aymara cultura. Estas tumbas y edificios en la orilla del lago Umaya. La zona exterior y aparcamiento está siendo remodelado. Está situado entre Juliaca y Puno.
4,28 noviembre 2014,Una visita especial.,"Después de haber sido parte de celebración de todas las almas día misa en Puno Catedral más temprano en el día que esta visita tan especial.Este es un sitio de pre Inca e Inca gran necrópolis con silos de piedra donde las momias eran colocados dentro. Algunos de estos silos permanecen y también tienes que tener cuidado al caminar en partes del sitio ya que hay restos humanos tirados en el suelo, que pueden ser fácilmente se levantó.Nuestro grupo tenía un excelente guía turístico que hizo que esta visita aún más interesantes.Las vistas son increíbles y Laguna de Umayo era impresionante, especialmente porque íbamos a visitar por la tarde lo que se recomienda.Un consejo: se paga una visita a el inodoro, esquivar el primer inodoro cuando se entra en el hotel, no hay agua corriente, el encargado se utiliza una jarra con agua tibia, no hay jabón, no hay papel higiénico y el wc está sucio. Usar el baño un poco más arriba, es más limpia y tiene todo lo necesario."
4,25 noviembre 2014,"Sitio arqueológico interesante, con grandes vistas","Los Collas pre-Inca de Sillustani torres excavadores hacen un lugar histórico interesante para visitar. Es interesante, porque el sitio muestra cómo los incas adoptó estas técnicas de construcción en sus propias construcciones.La mejor época para visitar es por la tarde, cuando el sol baja y a menudo nubes oscuras entrantes, hacen que el entorno parece increíble! Recomendable también es visitar una granja local y aprender más su estilo de vida.En el lado negativo, el paseo marítimo muy turístico desde la zona de aparcamiento hasta el sitio es demasiado largo y un poco aburrido ..."
3,24 noviembre 2014,No es Tan emocionante como esperaba,"Mi marido y yo visitamos recientemente este monumento en nuestro reciente gira en Perú. En la carretera de PUNO, es un sitio arqueológico a menudo para despertarme (lo que normalmente no mencionados). Aunque nuestro guía nos hizo este sonido de sitio impresionante, yo no estaba muy emocionada por lo que se veía en la cima de la colina.Sillustani es el lugar donde hay un grupo de ""concentración"" o ""bajar"" encerrada Chambers entierro. Las cámaras están vacíos, de hecho, ni siquiera vimos ningún cuadros, frescos o otros adornos en las cámaras. Nuestro guía nos explicó que las familias fueron enterrados en cada uno; los órganos pusieron en Crouching fetal o posiciones, y sobre la base de la cámara. Las cámaras eran entonces sellado.Lo que fue particularmente decepcionante era la entrada, y subir en sí. No parecía que este sitio era en realidad establecido y funcional, pero como una situación toursit. Hay una miríada de pequeñas tiendas pasas - ninguno de ellos estaban abiertas a venden souvenirs a los turistas. Los baños eran ABYSSMAL!. Y aunque hay un nuevo camino pavimentado (una rareza para esta parte de Perú), ¿por qué tienes que subir a la montaña? ¿Por qué no puedo pequeños carritos de golf o un tranvía llevar turistas hasta el borde de la colina? Otros sitios abierto en 1901, pertenece a la mayoría (Valle de los Reyes, etc. ) tienen este servicio. Estábamos POOPED a subir a las cámaras.Como muchos otros críticos han dicho, no hay artefactos aquí, y sin duda no momias. Francamente, si no en un grupo de excursión, me habría conducido justo pasado este sitio pensando que esto era algo pequeño templo o pueblo. La única razón para visitar este lugar es comprender mejor en una tradición única para el entierro. Pero sin ninguna señalización, fotos, etc. (como, por ejemplo, que es lo que se puede ver en un museo), es extremadamente difícil imaginar cómo los organismos pusieron dentro, ¿por qué que fueron enterrados de esta forma, y por qué este tipo de cámara de enterramiento no es visto en otras zonas de Perú.Sí, hay una bonita vista del lago y sus alrededores desde la cima del monte. Pero eso no es realmente por qué uno viene aquí. Una vez más, nada espectacular, y probablemente necesitará sólo 1 horas en total (incluyendo la escalada tiempo) para esta atracción."
5,23 noviembre 2014,Lugar increíble,"Es un lugar estupendo, me encantó estar aquí, fue uno de mis lugares favoritos en Perú!Teníamos un guía que nos dijo de gran parte de la historia y la información que no es conocimiento común ... tuvimos un viaje fantástico aquí, y tan cerca de la ciudad de Puno, es fácil coger un taxi, o tomar una excursiones organizadas si te gusta ese tipo de cosas."
5,23 noviembre 2014,Impresionante,"Esta fue la última atracción que visitamos en un viaje por 9 días por Perú y casi lo saltamos, sensación un poco abrumado con todas las ruinas que habíamos visto cada día. Gracias a Dios que no lo hicimos! Este es un lugar de una pre-Inca e Inca de donde ellos se enterraban momias dentro los silos grande de piedra. Algunos de los silos se mantienen, pero la verdadera atracción es el lago, Lago hermoso lago Umayo. Justo en el atardecer, la vista es de una belleza indescriptible impresionante y la tranquilidad y calma es como nada que he experimentado. No hay un barco individual o jetski o nada fuera en el lago y realmente da la sensación de que has entrado fuera del tiempo."
5,22 noviembre 2014,Agradable caminata a Tomar un poco de historia,"Es bonito, es agradable y es la historia. El paisaje es agradable especialmente si vas a estar allí al atardecer."
3,21 noviembre 2014,No muy estimulante,"Hay unos pocos parcialmente restaurado Chambers entierro y no mucho más. Hay una gran vista del lago.
Si quieres ver cualquier artefactos, tendrá que ir al museo en Puno."
4,19 noviembre 2014,Hermosa vista del lago hermoso lago Umayo,Antiguo emplazamiento con 3 Culturas de cementerios. Muy escénico paseo y maravilloso para meditación al atardecer.
5,19 noviembre 2014,Hermoso lugar,"Este lugar vale la pena ir, idealmente sin un recorrido ya que entonces se puede disfrutar de la ubicación, la paz y la tranquilidad, que es lo más destacado. Las ruinas están bien, pero lo principal es lo bueno es un lugar. Se puede pasar fácilmente un día relajante en la cima si hace sol. Cuando visitamos vimos otras dos personas en las dos horas que estuvimos allí, si vas por la mañana te pierdas recorridos en los que se llega en 2-3 horas. Se puede llegar con un taxi o un autobús hasta el cruce en la carretera a la ciudad de Juliaca en donde puedes conseguir una combi pasa. Probablemente es más fácil tomar un taxi allí y luego regresar a la aldea local donde podrá conseguir una combi volver a Puno. Está a 45 minutos en coche de Puno."
4,18 noviembre 2014,Alta elevaciones que el viaje dura para Algunos,Me había uno que tardó más de lo que pensaba que subir pero las vistas son preciosas y de la vista de las antiguas tumbas vale la pena el paseo. Mi marido tenía un pie hinchado por una lesión de senderismo por lo que fue capaz de mirar hacia arriba y ver la tumba principal también desde el aparcamiento.
5,14 noviembre 2014,Impresionante,"Aquí encontrará torres de piedra que servían como tumbas en pre-Inca e Inca veces. Tendrás que subir una colina pero vale la pena el esfuerzo. No sólo ir a ver estas estructuras increíbles de cerca, pero también puede ser recompensado con las vistas más increíbles de laguna de Umayo y su isla. Fue por mucho, mi favorito vista en Puno, y sólo podrá llegar a ver en la cima de la colina, así que no te lo pierdas."
5,12 noviembre 2014,Muy interesante,"Este sitio es diferente de todos los demás visitamos.No teníamos ni idea no había nada de eso en Perú. El sitio está muy bien preparado para los turistas y cuando estábamos allí temprano por la mañana no había aglomeraciones. La Lagartija Chullpa fue azotado por un lado una iluminación muy quebrado, que le permite ver la estructura interior de la tumba. Hay varias estructuras diferentes de la tumba, así como varios círculos ceremoniales de piedra. La vista desde la cima es también una ventaja. Sí, tienes que subir otra vez!"
4,11 noviembre 2014,hermosa y cautivadora,"Llegamos a las tumbas con truenos Brewing alrededor de nosotros. En altitud, que casi te sientes como si estuvieras dentro de la tormenta, así que el ambiente era increíble. Pudimos ver por qué los Incas eligió este lugar. La subida a las tumbas es larga; varias de las personas mayores en nuestro grupo no pudimos hacer hasta la cima, pero si estás en forma regular, usted debe estar bien. En la cima, se verá recompensado con unas vistas impresionantes, y tumbas fascinantes. Las señales/explicaciones no son muy buenas. Tener un guía es útil, pero no esencial. Me alegro de haber elegido a parar aquí."
4,5 noviembre 2014,Merece la pena por su ubicación y tranquilidad,"Necesita la guía para alguna explicación. Estupendas vistas sobre el lago hermoso lago Umayo del mayor chullpa, especialmente porque era nube oscura en la distancia, junto con sol radiante - muy entretenido. Necesitábamos una chaqueta para el viento. Lo elegí en vez de en el viaje turístico en el Lago Titicaca - y no me decepcionó."
5,3 noviembre 2014,Facinatating y gran puesta,"Llamado en nuestro camino fuera de Puno y nos alegramos. El mejor / Inca sepultura más grandes columnas además de una increible puesta sobre el sitio y el lago. Si puedes, vale la pena subir hasta 4000 m."
5,31 octubre 2014,"Historia interesante, con una fantástica vista","Fui en una excursión guiada, que por un lado era bueno, ya que el guía, ya que la mayoría guías peruanos parecen ser, era muy bueno y me explicó que el Inca y pre-Inca interesante historia de la sepultura. Por otra parte, sin embargo, después de la excursión nos dejaron con menos de una hora y media para explorar la situación, mientras que yo habría pasado un par de horas andando por sus torres y con vistas a la impresionante vista del lago desde allí."
4,26 octubre 2014,Estar allí al atardecer,"Además de todo el lugar es interesante y la importancia arqueológica, Sillustani es un gran lugar para disfrutar de un maravilloso atardecer. Las vistas de Chullpas (tumbas) con el lago detrás es estupenda."
4,26 octubre 2014,significaría poco sin un guía o folleto,"Una buena parada, tarda más de 1 horas y hay que caminar un poco. No lejos de Puno.El sitio está siendo desarrollado por el gobierno y de la zona de aparcamiento hasta el principio de la ""atracción"" está alineada con muchos puestos que ofrecen mercancías, chucherías, y comida.El sitio en sí tiene muy poca información publicada - sin un guía o folleto - no sé lo que pasa. Inca y pre-Inca sepultura torres. e intacta y una rampa de inca, así que puedes ver cómo fueron construidos.Llegamos temprano en la mañana (antes de las 10 de la mañana) así que tuvimos que casi para nosotros. Entiendo que hace bastante concurrido durante el día."
3,25 octubre 2014,Una buena manera de llenar una tarde,"El viaje a Sillustani no estaba mal, y el sitio era interesante, pero después de haber estado en Macpic anteriormente todo casi insignificante. Hicimos parada en una casa de familia en el camino a casa, que fue muy interesante y muy hospitalario. Que para mí fue lo más destacado."
4,25 octubre 2014,Tienes que ir,"Me gustó mucho el paisaje, hay mucho viento, por lo que debería poner en una chaqueta. Hay personas que venden souvenirs cerca de allí."
3,21 octubre 2014,pre-Inca e Inca sitio de entierro destruido en su mayor parte pero reconstruida parcialmente,"Se trata de un pre-Inca sitio de entierro, que luego fue utilizada por el Inca's, que construye las mismas torres funerarias que amplían con la altura. Tristemente, el sitio fue destruido en su mayor parte en el 1985 niño, aunque parte ha sido reconstruido. Desde el sitio uno tiene una vista maravillosa del lago Umayo y la isla que es una reserva de vicuñas."
2,21 octubre 2014,Me esperaba un poco más,"Fue un 1/2 hora en coche de Puno Sillustani y pensé que habría más de un par de tumbas. No me malinterpretéis, la tarde era agradable. Había una señora con un bebé vicuña, que fue muy interesante. Era más de una parada que un destino"
3,16 octubre 2014,algo interesante,Este era el final de nuestro viaje y fue más la escalada. Usted caminata desde el aparcamiento junto a una carretera bien pavimentada bastante lejos para llegar hasta el comienzo del sendero. El paseo hasta las tumbas es una larga y gradual camino de grava.No mucho de marcado o explicación de lo que buscas.
5,9 octubre 2014,A pie atrás en el tiempo,"Este es un lugar para visitar temprano por la mañana en un buen día. Parque y prepararse para un largo paseo a la cumbre, que se verá recompensado con unas vistas espectaculares y una fantástica historia,pero, recuerda que estás en una altitud y despacio ... vale la pena la subida."
3,30 septiembre 2014,las cámaras del antiguo cementerio enterradas interesantes en un hermoso entorno,"Este sitio inca no está lejos de Puno y ofrece ejemplos de un sistema para el entierro de inca - bellamente cortada y torres de piedra de entrelazado para los nobles y agujeros en el suelo para mucho del profesorado de los trabajadores que se juntan. El entorno con vista al lago es realmente precioso. Para muchos turistas, este sitio en la ruta del valle del Colca a Puno y Bolivia así que vale la pena una visita. No volvería a esta zona para ver el sitio a menos que estaba en la ruta!"
4,26 septiembre 2014,Fascinante,"Hicimos una excursión por la tarde a Puno, sin duda merece la pena tener un guía que explica la historia de los cementerios. Está a una altitud y hay un 15 minutos o así caminar cuesta arriba así que lentamente. Hay hermosas vistas sobre el lago, y que incluso llegué a ver una vicuña de bebé."
4,26 septiembre 2014,tumbas profanadas,"Es una buena excursión educativa, pero los artefactos han sido robado en su mayoría, aunque los huesos y cerámica fragmentos están dispersos por todo. Hay incluso una cabeza del cráneo en el suelo."
5,25 septiembre 2014,Ruinas impresionantes,"Hicimos una excursión que el Huaytusive Inn organizó para nosotros - Sillustani es una excursión de medio día, y bien vale la pena. Las ruinas fueron excelentes, así como la guía. Las vistas sobre el lago cercano era fresco, como fue la tormenta que laminados en dando una auténtica Moody sentir lo que es esencialmente un gran espacio muerto en la cima. Sin duda un sitio recomendable - Disfrute de excursión!"
5,22 septiembre 2014,Un lugar de misterio espiritual profundo,Un buen lugar para relajarse y conectar con la sabiduría antigua. Muy recomendable para viajeros que buscan paz y tranquilidad. Este fue un lugar de iniciación espiritual en épocas pasadas.
5,20 septiembre 2014,Sillustani - ir a última hora de la tarde para mejor iluminación,"Fuimos a Sillustani a última hora de la tarde, en el camino hacia el aeropuerto de Juliaca en un tour privado reservado con todos los sentidos. Este es el mejor momento para ir, ya que está menos lleno de gente y la luz del sol de la tarde es perfecto para las fotos. El sitio era fabuloso, la gente extremadamente pintorescos (si hay alguna cosa el pre-Inca e Inca era bueno en su experiencia a la hora de encontrar los mejores lugares para sitios, ya sea para templos o necrópolis). Una hora es probablemente suficiente para la visita, sin embargo, puede que quieras pasar un poco de tiempo para sumergirse en el ambiente más - aparte de las Chullpas, que son distribuidos por una colina que tendrás una vista panorámica de la laguna de Umayo y costas salpicado de pastoreo ovejas. La carretera que conduce a la cima de la colina está llena de vendedores de souvenirs así que en caso de que aún necesitan algunos regalos de última hora para comprar tienen algunas buenas ofertas - el tapizado wooly alpacas aquí son mucho mejor que ningún otro sitio en el que hizo que habíamos visto."
5,18 septiembre 2014,Vale la pena caminar,"La primera vez que llegues al sitio que nosotros ante la desalentadora subirse en la altitud para llegar a la cima de este sitio arqueológico. La mayoría de la gente piensa que ""no."" mi palabra, vale la pena el esfuerzo; tómese su tiempo y llevar un guía. Mucha historia y hechos fascinantes sobre las pre-incas."
5,13 septiembre 2014,Impresionante ubicación,"Aparte del chullpa increíble de unos 4 diferentes culturas y periodos de tiempo que data de 800 AC, las vistas desde la península eran absolutamente impresionantes"
5,10 septiembre 2014,Impresionante,Mi cosa preferida que hicimos en Puno fue visitar estas ruinas. Pagamos por un guía y él terminó de hacer la experiencia aún mejor. Muy agradable cambio de ritmo después de visitar los Uros ...
5,6 septiembre 2014,Hermoso lugar tranquilo,"Un poco extraño hacer una excursión a un cementerio, pero este lugar es de visita obligada. Situado en una península, en un pequeño lago tienes unas vistas espectaculares. Y sí, las tumbas son muy agradable también.Teníamos una excursión, un poco de explicación era agradable. Pero usted puede fácilmente visitar este lugar por su cuenta, en taxi."
5,6 septiembre 2014,"En verdad, debería ir a este lugar","Creo que esta es la mejor cosa que hicimos en Puno. El guía de la excursión nos explican cuáles son diferentes grupos de personas que solía vivir en la zona de Puno antes Incans gobernados y cómo su/aduanas rituales funerarios han evolucionado con el tiempo. En Sillustani, puede en realidad lo diferentes tipos de tumbas. Al final del paseo de revisar los sitios ceremoniales diferentes y tumbas diferentes, en la parte de arriba, que son verdaderamente recompensado con una vista increíble. Es realmente una magnífica vista.El día que fuimos, nos llovió con iluminación. Nuestro grupo de tour entramos por el cementerio en ponchos de plástico rezando por la lluvia de la parada. Fue algo. Nos lo pasamos muy bien. Recomiendo encarecidamente la visita. Fue totalmente la pena."
4,5 septiembre 2014,Una tumba que data de por lo menos 800 veces BC a través de Inca,"Esta colina arriba Punk tuvo ha sido utilizada por muchos siglos. Muchas civilizaciones diferentes enterraron a sus personas importantes. Algunos de los lugares de interés turístico están siendo renovado debido a cualquier erosión de las lluvias, terremotos o huelgas iluminación. Los españoles destruyeron muchos de los excavadores lugares, deseando que las personas nativas de gire a al cristianismo. arqueólogos escarbaban en los años 70 y pareció varias, así como objetos de momias, algunas de las cuales son ahora en la exposición en un museo en Puno . No tuvimos tiempo de ir al museo. hace viento allí, así que asegúrese de vestir de forma adecuada y una chaqueta de lluvia. llegó La lluvia en la tarde, justo cuando nos íbamos."
